"","Geo_FIPS","X","fips10","incpc.0","dpov.0","npov.0","pop.0","incpc.1","dpov.1","npov.1","pop.1","incpc.2","dpov.2","npov.2","pop.2","incpc.3","dpov.3","npov.3","pop.3","incpc.4","dpov.4","npov.4","pop.4","trtid10","trctpop7","tractid","state","county","tract","placefp10","cbsa10","metdiv10","ccflag10","pop70","asian70","pop80","nhwht80","nhblk80","asian80","hisp80","pop90","nhwht90","nhblk90","asian90","hisp90","pop00","nhwht00","nhblk00","asian00","hisp00","pop10","nhwht10","nhblk10","asian10","hisp10","nhwht70","nhblk70","hisp70","wbha70","wbha80","wbha90","wbha00","wbha10","pw70","pb70","ph70","pa70","pw80","pb80","ph80","pa80","pw90","pb90","ph90","pa90","pw00","pb00","ph00","pa00","pw10","pb10","ph10","pa10","trtid10str"
"517","24033802700",22562,24033802700,3100.91842651367,3042.37422605079,6,51,4821.91736536559,3444.52170991277,7,69,12080.345261128,3006.8032803041,5,61,18485.4083752491,2730.42054296925,6,55,20929,2417,3,48,2.403e+10,3206.267583,2.403e+10,"MD","Prince George's County","Census Tract 8027",13000,47900,47894,0,3172.46,1,3425.343,10,57,0,1,3177.512,7,56,0,1,2669.431,3,49,0,0,2754,2,49,0,4,32,29,1,3160.737,3392.823,3162.374,2647.427,2747,0.5096913,0.4663469,0.0129717,0.0109901,0.1450834,0.8407409,0.0096219,0.0045539,0.102834,0.882837,0.0104986,0.0038303,0.061953,0.9252012,0.0086892,0.0041565,0.032763,0.8929741,0.0724427,0.0018202,"24033802700"
"518","24033802803",22563,24033802803,2378.44590759277,5845.99480284704,10,114,6908.99979622593,3547.99989535527,6,71,13401.9996047214,3840.99988671353,5,77,17662,4788,12,96,28496,5003,12,100,2.403e+10,4669,2.403e+10,"MD","Prince George's County","Census Tract 8028.03",13000,47900,47894,0,5885.478,1,3557,13,57,0,1,3900,6,71,0,1,4823,3,93,0,1,5101,2,96,0,4,73,44,2,6003.405,3524,3867,4806,5078,0.6059895,0.3657924,0.0203218,0.0078963,0.1830307,0.8064699,0.0076617,0.0028377,0.0765451,0.9131109,0.0072408,0.0031032,0.0268414,0.9633791,0.0074906,0.0022888,0.0179204,0.9409216,0.0391887,0.0019693,"24033802803"
"519","24033802804",22564,24033802804,2702.2307434082,7002.17664183889,11,138,0,0,0,118,13227.999997094,6375.99999859928,19,128,19324,6142,15,123,28023,5553,7,111,2.403e+10,7660,2.403e+10,"MD","Prince George's County","Census Tract 8028.04",81250,47900,47894,0,7032.446,1,5942,10,108,0,1,6398,4,121,0,1,6155,2,120,0,1,5466,1,105,0,2,85,50,4,7025.033,5929,6371,6132,5451,0.6046947,0.3590019,0.0284696,0.0078339,0.0816327,0.9097655,0.0048912,0.0037106,0.0350024,0.9532256,0.0089468,0.0028253,0.0136986,0.9761904,0.0076647,0.0024462,0.0093561,0.965144,0.0229316,0.0025683,"24033802804"
"520","24033802805",22565,24033802805,1553.74084472656,2205.54010681462,5,46,13540.999842165,5517.99993568173,10,111,27720.9996768817,4772.99994436551,6,96,18258,4780,9,96,23231,4832,16,97,2.403e+10,6624,2.403e+10,"MD","Prince George's County","Census Tract 8028.05",60950,47900,47894,0,2427.626,0,5571,4,107,0,1,4815,2,92,0,1,4801,1,94,0,0,4895,1,91,0,5,10,37,2,2469.656,5553,4803,4791,4862,0.2093409,0.754761,0.0319883,0.0039098,0.0322348,0.9594814,0.0075635,0.0007203,0.025609,0.9618988,0.0089527,0.0035395,0.0146107,0.9780839,0.0050094,0.002296,0.0102838,0.9341835,0.0528589,0.0026738,"24033802805"
"521","24033802901",22566,24033802901,7539.48752593994,6316.71409044586,11,123,13334.5575279227,4566.09451277939,13,91,22007.9999893889,4435.9999978612,12,89,16167,4250,17,85,22502,4045,16,81,2.403e+10,5755,2.403e+10,"MD","Prince George's County","Census Tract 8029.01",70850,47900,47894,0,6397.951,1,4625.686,11,81,0,0,4614,4,87,0,1,4250,2,82,0,1,3962,1,72,0,6,38,89,1,6403.542,4608.84,4608,4244,3953,0.2967108,0.6922731,0.0042164,0.0067998,0.1169826,0.8753019,0.0047399,0.0029757,0.0455729,0.9442275,0.0071615,0.0030382,0.0209708,0.9686617,0.0068332,0.0035344,0.0129016,0.9071591,0.0756388,0.0043005,"24033802901"
"522","24033803001",22567,24033803001,2630.08154296875,3495.60762387843,12,69,5393.99067499866,2774.83115143018,9,56,11286.0000794887,2394.00001686125,6,48,17988,2898,5,59,27420,2868,4,58,2.403e+10,3120,2.403e+10,"MD","Prince George's County","Census Tract 8030.01",99999,47900,47894,0,3411.418,0,2737.519,0,54,0,1,2382,0,47,0,0,2934,0,57,0,0,2945,1,54,1,4,1,67,0,3380.828,2728.496,2379,2925,2939,0.0088736,0.9876278,0,0.0034986,0.0033962,0.9859585,0.009904,0.0007414,0.0063052,0.9861286,0.0071459,0.0004203,0.008547,0.9777778,0.0075214,0.0061538,0.0091868,0.9105138,0.0666893,0.0136101,"24033803001"
"523","24033803002",22568,24033803002,2884.07717895508,3166.13645671505,9,59,16291.9999990517,3074.99999982101,3,61,13765.9999991987,2884.99999983207,4,58,21581,2854,6,57,27573,2792,5,56,2.403e+10,3987,2.403e+10,"MD","Prince George's County","Census Tract 8030.02",70850,47900,47894,0,3131.908,0,3027,0,60,0,0,2916,0,57,0,1,2947,0,58,0,0,2723,0,52,0,2,3,59,0,3115.528,3021,2911,2932,2701,0.0555283,0.9398087,0,0.0046631,0.0046342,0.9877524,0.0069513,0.000662,0.0030917,0.9841979,0.0113363,0.0013741,0.0075034,0.9836289,0.0064802,0.0023874,0.0044428,0.9559423,0.0318401,0.0077749,"24033803002"
"524","24033803100",22569,24033803100,4188.4931640625,4716.14588865197,11,105,6007.52296079058,2762.51912839488,8,55,13226.2943717446,2801.75138184981,8,56,18021,2641,4,53,29001,2282,7,47,2.403e+10,4893,2.403e+10,"MD","Prince George's County","Census Tract 8031",99999,47900,47894,0,4718.074,0,2803.707,0,55,0,0,2954.969,1,58,0,0,2567,1,49,0,1,2627,1,46,0,6,0,94,0,4712.783,2792.92,2948.947,2552,2608,0.0042438,0.9945291,0,0.0012271,0.0080758,0.9891151,0.0021067,0.0007022,0.00985,0.979176,0.0078918,0.0030823,0.0164577,0.9647335,0.0176332,0.0011755,0.0118865,0.8776841,0.1085123,0.0019172,"24033803100"
"525","24033803200",22570,24033803200,4590.78443908691,3692.55403947259,5,73,5672.99972728296,3148.96216838194,8,63,10581.0000375696,3212.00001140474,7,66,15203,2932,10,59,22627,2920,9,58,2.403e+10,3520,2.403e+10,"MD","Prince George's County","Census Tract 8032",45325,47900,47894,0,3668.625,1,3158.737,15,39,8,1,3276,3,60,1,1,3051,1,59,0,1,3027,1,56,0,4,50,22,1,3702.212,3123.534,3258,3036,3013,0.6814845,0.2944186,0.0151261,0.0089707,0.2421694,0.6246009,0.0112407,0.121989,0.0509515,0.9180479,0.0101289,0.0208717,0.0171278,0.9657444,0.0151515,0.0019763,0.0129439,0.9223365,0.0623963,0.0023233,"24033803200"
"526","24033803300",22571,24033803300,4546.52406811714,6229.30014748243,7,145,6706.47760473939,5452.51886023742,12,110,12232.706235155,4620.24883444192,7,93,15249,4666,14,94,25717,4174,8,83,2.403e+10,6225,2.403e+10,"MD","Prince George's County","Census Tract 8033",45325,47900,47894,0,6229.302,1,5492.557,11,98,0,1,4671.032,5,87,0,1,4619,2,88,0,1,4337,1,68,1,16,73,50,3,6350.005,5477.547,4666.053,4606,4317,0.5751176,0.3954327,0.0233071,0.0061426,0.0960321,0.8915522,0.0083989,0.0040167,0.0524968,0.9293641,0.0136577,0.0044814,0.026053,0.9552757,0.0149805,0.0036908,0.0132036,0.7922168,0.1834607,0.0111188,"24033803300"
"527","24033803401",22572,24033803401,4803.53857421875,2603.99996240996,5,38,5209.99992479105,2178.99996854505,4,44,9503.99986280501,1774.99997437699,7,36,13697,1383,6,28,19173,1402,4,28,2.403e+10,2604,2.403e+10,"MD","Prince George's County","Census Tract 8034.01",45325,47900,47894,0,2476,0,2211,2,42,0,0,1799,1,35,0,0,1424,1,28,0,0,1323,0,22,0,4,7,43,0,2469,2199,1791,1421,1318,0.1377076,0.8610774,0,0.0012151,0.042292,0.950432,0.005457,0.001819,0.0268007,0.9681742,0.0027917,0.0022334,0.0218156,0.9753695,0.0021112,0.0007037,0.0121396,0.8406677,0.1433991,0.0037936,"24033803401"
"528","24033803402",22573,24033803402,4053.5859375,5568.00001253863,11,124,5103.00001149149,5769.00001299126,15,116,11621.0000261694,5179.00001166264,13,104,15894,4723,13,95,21428,4752,16,96,2.403e+10,5568,2.403e+10,"MD","Prince George's County","Census Tract 8034.02",45325,47900,47894,0,5696,0,5775,3,110,0,1,5220,2,101,0,1,4744,1,93,0,1,4631,1,87,0,4,17,95,2,5701,5748,5193,4735,4621,0.1508507,0.8291528,0.0166637,0.0033327,0.0299235,0.960682,0.0085247,0.0008699,0.0171385,0.9732332,0.0050067,0.0046216,0.0122492,0.9774023,0.0069694,0.0033791,0.0073577,0.9430859,0.0458775,0.0036789,"24033803402"
"529","24033803508",22574,24033803508,2428.61669921875,4019.97169702879,5,70,5421.60759300829,3521.40347012383,9,71,10589.9998145505,4121.99992781656,19,83,14779,5021,26,101,17635,4676,30,95,2.403e+10,3518,2.403e+10,"MD","Prince George's County","Census Tract 8035.08",32500,47900,47894,0,3950.01,1,3584.964,2,68,1,0,3953,1,77,0,0,5051,1,96,1,2,4938,1,90,1,7,51,26,1,3982.131,3570.105,3949,5024,4925,0.6428719,0.3292207,0.0143139,0.0135934,0.0282081,0.945896,0.0062428,0.0196532,0.0157002,0.9744239,0.005571,0.0043049,0.008758,0.955215,0.0242834,0.0117436,0.0107614,0.9092386,0.0735025,0.0064975,"24033803508"
"530","24033803509",22575,24033803509,3020.29234313965,4291.70265588431,5,77,8122.74486931712,6080.4557894828,26,122,11516.4635721075,5217.20790142249,19,105,12566,3032,14,61,19287,2579,5,53,2.403e+10,4354,2.403e+10,"MD","Prince George's County","Census Tract 8035.09",45325,47900,47894,0,4243.854,1,6122.083,8,112,1,1,5340.906,5,100,0,1,3053,1,57,0,2,3079,0,53,0,8,56,27,1,4287.409,6104.292,5327.464,3033,3059,0.6523753,0.3188406,0.0165601,0.012224,0.0661476,0.9182354,0.009306,0.0063111,0.0484101,0.9367633,0.012878,0.0019486,0.0128586,0.9462578,0.0349489,0.0059347,0.0042498,0.8698921,0.1242236,0.0016345,"24033803509"
"531","24033803512",22576,24033803512,926.980895996094,417.449397590388,1,8,7619.01013341841,3846.74737298037,2,77,14255.1018284278,6579.70614719697,2,132,26226,4163,5,83,39628,6297,3,126,2.403e+10,528,2.403e+10,"MD","Prince George's County","Census Tract 8035.12",45825,47900,47894,0,415.6701,0,3868.327,33,40,2,1,6595.717,14,113,2,2,4146,5,76,1,1,6239,4,113,3,3,7,1,0,412.6955,3827.952,6568.568,4129,6203,0.8965449,0.0848083,0.0096924,0.0089544,0.4375341,0.5251864,0.0123659,0.0249136,0.1061891,0.8628656,0.0178042,0.0131412,0.0566723,0.9176556,0.0164689,0.0092032,0.0333709,0.9129453,0.0280509,0.0256328,"24033803512"
"532","24033803513",22577,24033803513,404.662719726563,182.232666311344,0,4,3325.98984132155,1679.25261426614,1,34,6222.89812431088,2872.29383098869,1,58,26394,4362,4,87,34784,4691,4,94,2.403e+10,370,2.403e+10,"MD","Prince George's County","Census Tract 8035.13",45825,47900,47894,0,181.4559,0,1688.673,15,18,1,0,2879.283,6,49,1,1,4262,2,81,1,1,4470,2,84,1,2,3,0,0,181.6132,1671.048,2867.432,4252,4450,0.8920056,0.0825931,0.0165186,0.0088827,0.4375341,0.5251864,0.0123659,0.0249136,0.1061891,0.8628656,0.0178042,0.0131412,0.0261054,0.9531985,0.0122295,0.0084666,0.0229213,0.9433708,0.0231461,0.0105618,"24033803513"
"533","24033803514",22578,24033803514,752.256591796875,338.765408434619,1,7,1856.93068822889,440.597892588172,0,9,11203.962445127,2077.25813694532,0,42,33443.8580464572,2652.8336031998,1,53,40444,4110,5,82,2.403e+10,195.6236634,2.403e+10,"MD","Prince George's County","Census Tract 8035.14",44817,47900,47894,0,337.3215,0,429.7233,5,3,1,0,2116.174,9,31,1,1,2752.934,1,52,0,1,4381,2,82,1,2,6,1,0,342.0547,427.9693,2108.823,2726.901,4357,0.8858234,0.0847818,0.0206275,0.0087673,0.5836065,0.3270492,0.0213115,0.0680328,0.2210375,0.7346729,0.013738,0.0305516,0.0185394,0.9559509,0.0180534,0.0074561,0.0252467,0.9391783,0.0257058,0.0098692,"24033803514"
"534","24033803516",22579,24033803516,633.052124023438,285.083775332513,0,6,1562.67666317331,370.779614422533,0,7,5671.88539005278,1428.03899833734,0,29,27011,3203,4,64,41568,4645,2,93,2.403e+10,453,2.403e+10,"MD","Prince George's County","Census Tract 8035.16",52975,47900,47894,0,283.8687,0,361.6282,4,2,0,0,1511.956,11,17,2,1,3255,12,46,5,2,4446,6,74,4,4,5,0,0,296.5237,360.1522,1503.275,3224,4436,0.859965,0.0809379,0.0505862,0.0085109,0.5836065,0.3270492,0.0213115,0.0680328,0.3559512,0.5632018,0.0239012,0.0569458,0.1848635,0.7084367,0.0359802,0.0707196,0.0676285,0.8345356,0.0473399,0.0504959,"24033803516"
"535","24033803519",22580,24033803519,2561.13540649414,3331.88341632899,7,69,3273.16904731686,1967.29713827231,6,40,4659.87361551369,2537.55493914112,7,51,17515,4792,4,97,27577,3426,4,69,2.403e+10,200,2.403e+10,"MD","Prince George's County","Census Tract 8035.19",75810,47900,47894,0,3664.224,0,1976.894,2,37,0,0,2505.813,1,48,0,1,4866,17,74,2,3,3825,2,70,1,3,17,56,0,3659.605,1956.962,2501.014,4828,3802,0.2347248,0.7607379,0.0005465,0.0039908,0.0492267,0.9434175,0.0054696,0.0018861,0.0208087,0.9653187,0.0115112,0.0023613,0.1756421,0.7669843,0.0341756,0.023198,0.027617,0.9174119,0.0436612,0.0113098,"24033803519"
"536","24033803520",22581,24033803520,2049.28364562988,995.632055073702,1,20,4136.33117998075,1042.77690474261,1,21,12317.0517951991,3090.57374667956,0,63,24275.1047762632,4034.49816459417,1,83,40620,4413,0,90,2.403e+10,664.8100977,2.403e+10,"MD","Prince George's County","Census Tract 8035.20",52975,47900,47894,0,980.2489,0,1023.866,9,10,1,0,3271.008,23,37,4,2,4161.193,13,66,3,1,4305,6,74,2,3,13,7,0,993.8771,1018.797,3252.295,4133.266,4285,0.632875,0.3431008,0.0171339,0.0068904,0.4378873,0.4952629,0.016096,0.0507538,0.3547099,0.5647795,0.0238077,0.0567029,0.1555702,0.7963085,0.0128543,0.035267,0.0655776,0.865811,0.0396733,0.0289382,"24033803520"
"537","24033803521",22582,24033803521,959.245845794678,466.043784062965,1,9,1936.16851268731,488.111739817115,0,10,5765.46867678862,1446.66162212061,0,30,11362.8941616416,1888.50165888667,1,39,40686,4542,3,91,2.403e+10,311.1898732,2.403e+10,"MD","Prince George's County","Census Tract 8035.21",99999,47900,47894,0,458.8431,0,479.2599,4,5,0,0,1531.121,11,17,2,1,1947.806,6,31,1,0,4655,9,80,3,2,6,3,0,465.1766,476.8869,1522.362,1934.734,4637,0.632018,0.3439554,0.0171355,0.0068911,0.4378873,0.4952629,0.016096,0.0507538,0.3547099,0.5647795,0.0238077,0.0567029,0.1555702,0.7963085,0.0128543,0.035267,0.0963985,0.8572353,0.0191934,0.0271727,"24033803521"
"538","24033803522",22583,24033803522,504.628875732422,227.250658982959,0,5,1245.66645603627,295.561928550402,0,6,7515.84322619927,1393.46651455603,0,28,17141.9725532532,3754.46914571524,1,76,38312,3810,2,76,2.403e+10,362.1324593,2.403e+10,"MD","Prince George's County","Census Tract 8035.22",44817,47900,47894,0,226.282,0,288.267,3,2,0,0,1419.572,6,21,1,0,3776.746,2,70,1,1,3727,1,70,2,2,4,0,0,237.4455,287.0904,1414.641,3769.493,3722,0.8591446,0.0800184,0.0523646,0.0084724,0.5836065,0.3270492,0.0213115,0.0680328,0.2210375,0.734673,0.013738,0.0305516,0.0328477,0.9338923,0.0136064,0.0196537,0.0161204,0.9371306,0.0225685,0.0241805,"24033803522"
"539","24033803523",22584,24033803523,467.159820556641,210.377132080213,0,4,1153.17481463974,273.616240141214,0,5,6957.78639396979,1290.00061119335,0,26,15869.1688995361,3475.69714140892,1,70,44071,3844,3,77,2.403e+10,335.2438667,2.403e+10,"MD","Prince George's County","Census Tract 8035.23",44817,47900,47894,0,209.4804,0,266.863,3,2,0,0,1314.168,6,19,1,0,3496.32,2,65,1,1,3625,1,68,2,2,4,0,0,220.3729,265.7737,1309.603,3489.606,3614,0.8576373,0.0816797,0.052232,0.0084509,0.5836065,0.3270492,0.0213115,0.0680328,0.2210375,0.734673,0.013738,0.0305516,0.0328477,0.9338923,0.0136064,0.0196537,0.0166021,0.9338683,0.0207526,0.028777,"24033803523"
"540","24033803524",22585,24033803524,2625.28149414063,1498.42375282052,3,27,3228.00713873205,1940.15314044224,6,39,4595.57849870231,2502.54274681809,7,50,9092.35064131022,4270.09880679846,19,86,30940,3248,0,66,2.403e+10,256.1713107,2.403e+10,"MD","Prince George's County","Census Tract 8035.24",75810,47900,47894,0,1626.11,0,1949.617,2,36,0,0,2471.238,1,48,0,1,4257.982,7,75,1,2,3295,0,62,1,3,13,19,0,1626.422,1929.961,2466.506,4240.674,3294,0.4027246,0.5920975,0.0010642,0.0041137,0.0492267,0.9434176,0.0054696,0.0018861,0.0208087,0.9653187,0.0115112,0.0023613,0.0791837,0.8835374,0.025034,0.0122449,0.0039466,0.9401943,0.0461445,0.0097146,"24033803524"
"541","24033803525",22586,24033803525,1924.89633178711,1098.6670420268,2,20,2366.82383609873,1422.549734597,5,29,3369.54791731467,1834.90233121096,5,37,6666.64935868979,3130.90119320154,14,63,26052,2819,7,56,2.403e+10,187.8286893,2.403e+10,"MD","Prince George's County","Census Tract 8035.25",75810,47900,47894,0,1192.288,0,1429.489,1,27,0,0,1811.949,1,35,0,0,3122.017,5,55,1,2,2404,1,44,1,1,10,14,0,1192.175,1415.077,1808.48,3109.326,2394,0.4026255,0.592195,0.0010645,0.0041149,0.0492267,0.9434175,0.0054696,0.0018861,0.0208087,0.9653188,0.0115112,0.0023613,0.0791837,0.8835374,0.025034,0.0122449,0.0200501,0.9189641,0.0309106,0.0300752,"24033803525"
"542","24033803526",22587,24033803526,341.734497070313,153.894066072219,0,3,5277.25670056649,1363.76172857787,0,28,11164.908882744,3047.75686885661,1,62,15126.412109375,3432.35341739655,1,70,35638,3222,2,68,2.403e+10,566.0798059,2.403e+10,"MD","Prince George's County","Census Tract 8035.26",43900,47900,47894,0,153.2381,0,1421.267,19,7,2,1,3101.041,9,50,2,1,3483,3,64,1,1,3482,2,66,1,1,3,0,0,169.8823,1428.652,3087.325,3462.952,3470,0.8005542,0.0765236,0.114903,0.0080193,0.6514033,0.2481536,0.0243722,0.0760709,0.1537936,0.8026315,0.0182843,0.0252905,0.0455515,0.9305301,0.0088361,0.0150823,0.025072,0.9449568,0.0172911,0.0126801,"24033803526"
"543","24033803527",22588,24033803527,306.020629882813,137.810959639955,0,3,4725.74303046983,1221.23820191588,0,25,9998.09054821883,2729.24297580968,1,56,13545.5870361328,3073.64638870955,1,63,36776,3236,1,65,2.403e+10,506.9201622,2.403e+10,"MD","Prince George's County","Census Tract 8035.27",43900,47900,47894,0,137.2236,0,1272.733,17,6,2,1,2776.959,9,44,1,1,3119,3,58,1,1,3084,2,57,2,1,2,0,0,151.7,1279.347,2764.675,3101.047,3070,0.797627,0.0791035,0.1152275,0.008042,0.6514032,0.2481536,0.0243722,0.0760709,0.1537936,0.8026316,0.0182843,0.0252905,0.0455515,0.9305302,0.0088361,0.0150823,0.0254072,0.9250814,0.0166124,0.032899,"24033803527"
"544","24033803601",22589,24033803601,5046.24020385742,2315.28425816324,1,48,6684.05203413434,2047.55574956519,1,41,17422.9998607759,2288.99998170901,2,46,26506,3483,3,70,31088,3566,3,71,2.403e+10,2243,2.403e+10,"MD","Prince George's County","Census Tract 8036.01",74282,47900,47894,0,2232.541,0,2048.393,1,39,0,0,2212,1,42,0,1,3497,1,66,1,1,3491,1,62,2,5,6,38,0,2254.959,2033.331,2203,3469,3469,0.1392486,0.8487958,0.0106432,0.0013124,0.0341564,0.9613169,0.0016461,0.0028807,0.0272356,0.950976,0.0131639,0.0086246,0.0178726,0.9533007,0.0147016,0.0141251,0.0132603,0.8953589,0.0686077,0.0227731,"24033803601"
"545","24033803602",22590,24033803602,4160.19577503204,4119.16183585093,7,100,7675.99997354007,2407.99999169939,1,49,15136.9999478213,2152.9999925784,2,43,17177,1921,4,39,26065,1725,5,34,2.403e+10,4325,2.403e+10,"MD","Prince George's County","Census Tract 8036.02",32500,47900,47894,0,4272.454,0,2398,1,46,0,0,2103,0,41,0,0,1938,0,38,0,0,1866,0,33,0,4,3,80,1,4247.105,2389,2098,1927,1857,0.0360245,0.9472334,0.0117727,0.0049694,0.0200921,0.9719548,0.0071159,0.0008372,0.0114395,0.9818875,0.0042898,0.0023832,0.0062273,0.9802802,0.0129735,0.0005189,0.0070005,0.8944534,0.097469,0.001077,"24033803602"
"546","24033803605",22591,24033803605,9624.07153320313,7714.21375220914,3,155,19431.2804831292,6539.38168558288,4,131,19641.563425048,5647.75284590356,3,113,24062.5517964363,6330.77846765518,4,127,23029,6867,14,139,2.403e+10,9519.141495,2.403e+10,"MD","Prince George's County","Census Tract 8036.05",55400,47900,47894,0,7726.507,1,6564.603,110,12,5,3,5713.999,74,28,7,5,6333.775,36,73,7,9,6763,17,61,6,51,151,1,2,7688.074,6510.789,5699.168,6292.822,6716,0.9803495,0.0050728,0.0098742,0.0047035,0.8456346,0.0939098,0.022346,0.0381095,0.6495489,0.2454893,0.0411173,0.0638446,0.2836508,0.5819047,0.0752381,0.0592063,0.12567,0.4571173,0.3762656,0.040947,"24033803605"
"547","24033803606",22592,24033803606,5853.8310546875,5413.00000719018,3,108,9559.00001269738,4912.00000652469,4,99,20628.0000274005,4784.00000635467,2,98,23344,4804,7,99,23345,5280,3,106,2.403e+10,5413,2.403e+10,"MD","Prince George's County","Census Tract 8036.06",70775,47900,47894,0,5446,0,5078,83,11,5,2,4891,67,20,8,3,4930,36,49,7,5,5500,18,54,7,29,106,1,2,5410,5024,4871,4885,5468,0.9761553,0.0057301,0.0138632,0.0042514,0.8264331,0.1090764,0.0159236,0.0485669,0.683022,0.2028331,0.0295627,0.0845822,0.3709314,0.5048106,0.0509724,0.0732856,0.1680688,0.498354,0.2675567,0.0660205,"24033803606"
"548","24033803607",22593,24033803607,4508.54442977905,2123.94278133882,1,48,NA,NA,NA,52,18994.0003286385,2263.00003915494,2,45,26414,2966,1,60,34509,3287,1,66,2.403e+10,2546,2.403e+10,"MD","Prince George's County","Census Tract 8036.07",45550,47900,47894,0,2098.941,0,2486,29,19,1,1,2313,24,21,1,1,2994,14,42,1,2,3405,8,45,2,13,34,8,0,2093.003,2475,2305,2977,3379,0.808408,0.1829907,0.0062112,0.0023901,0.5890909,0.3814141,0.0157576,0.0137374,0.5167028,0.4477223,0.0182213,0.0173536,0.2364797,0.7033927,0.0386295,0.0214982,0.113939,0.663214,0.190293,0.032554,"24033803607"
"549","24033803608",22594,24033803608,5622.90452003479,5604.99364656819,2,113,NA,NA,NA,108,17279.9997792639,5086.99993501825,4,102,22796,5443,5,110,30432,5118,6,103,2.403e+10,5597,2.403e+10,"MD","Prince George's County","Census Tract 8036.08",45550,47900,47894,0,5604.959,1,5416,54,50,2,1,5119,36,59,3,3,5475,16,83,3,7,5776,7,74,3,31,93,16,1,5541.071,5394,5106,5456,5758,0.841895,0.1450983,0.0075798,0.0054269,0.504264,0.4619948,0.0133482,0.020393,0.357031,0.5793185,0.030944,0.0327066,0.147544,0.7639296,0.0603006,0.0282258,0.0644321,0.6392845,0.2678013,0.0284821,"24033803608"
"550","24033803610",22595,24033803610,2588.48596191406,4043.46219048699,3,78,11944.0499757713,2763.32017717598,2,55,20335.0002132055,2894.00003034259,2,58,25479,3179,5,64,25028,3029,5,61,2.403e+10,3323,2.403e+10,"MD","Prince George's County","Census Tract 8036.10",55400,47900,47894,0,4058.327,0,2760.961,46,6,3,1,2865,31,21,4,2,3184,16,38,3,5,3283,7,35,4,19,79,1,1,4073.744,2743.354,2853,3168,3273,0.9723243,0.0073642,0.0162013,0.0041101,0.8295492,0.1011474,0.016864,0.0524393,0.5373291,0.3687347,0.0276901,0.0662461,0.2563131,0.6063763,0.0830177,0.0542929,0.1087687,0.5404828,0.2957531,0.0549954,"24033803610"
"551","24033803612",22596,24033803612,3036.12829589844,4868.02640270468,3,93,6571.3398102238,5065.69139442371,10,102,10981.0142697112,5294.66407536782,7,106,16599.2498089564,3224.53044697829,8,64,23030,2942,9,59,2.403e+10,3640.692585,2.403e+10,"MD","Prince George's County","Census Tract 8036.12",99999,47900,47894,0,4890.341,0,5112.766,59,34,5,3,5222.678,26,68,6,5,3309.54,7,52,3,3,3144,4,44,2,12,95,1,2,4864.246,5036.529,5204.61,3279.531,3112,0.9715791,0.0078121,0.0164517,0.0041571,0.5866606,0.3328669,0.0320696,0.048403,0.245231,0.654952,0.0443496,0.0554674,0.1102206,0.7894222,0.0485128,0.0518443,0.0575193,0.7066196,0.2008355,0.0350257,"24033803612"
